code,title,title_ja,session_type,session_tracks,session_tracks_ja,date,time_from,time_to,hour_from,description,description_ja,session_id,url
OO216,How ServiceNow Optimizes Snowflake While Scaling Workloads 5x,ServiceNow がワークロードを 5 倍に拡張しながら Snowflake を最適化する方法,Theater-Session,Operating & Optimizing Snowflake,Snowflake運用と最適化,2024-06-03,2024-06-03 14:30:00,2024-06-03 14:50:00,14,"Join this session to discover how ServiceNow creates a culture of Innovation with Snowflake, continuously creating more powerful data engineering and AI workloads at scale. With about 5x growth in workloads and 3x growth in its user base, ServiceNow will offer practical insights on how the company is optimizing and scaling its Snowflake platform while giving everyone a free hand for experimentation. Keeping the ecosystem healthy from the start and having the right amount of governance is key to success. Join us to watch a demo and learn how you can drive a culture of innovation while staying brilliant at the basics.",このセッションに参加して、ServiceNow が Snowflake を使用してイノベーションの文化をどのように生み出し、より強力なデータ エンジニアリングと AI ワークロードを大規模に継続的に作成しているかをご覧ください。ワークロードが約 5 倍、ユーザー ベースが 3 倍に増加する ServiceNow は、誰もが自由に実験できるようにしながら、同社が Snowflake プラットフォームをどのように最適化およびスケーリングしているかについて実践的な洞察を提供します。最初からエコシステムを健全に保ち、適切なガバナンスを確立することが成功の鍵です。デモに参加して、基本をしっかりと保ちながらイノベーションの文化を推進する方法を学びましょう。,1708733488962001yGI7,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733488962001yGI7
BI218,Marathon Oil: Bringing Business and Technical Users Together with Data ,マラソン オイル: ビジネス ユーザーと技術ユーザーをデータで結び付ける,Breakout-Session,BI & Analytics,BIと分析,2024-06-03,2024-06-03 14:30:00,2024-06-03 15:15:00,14,"This session will delve into how Marathon Oil is setting new industry standards by unlocking unprecedented analytical capabilities. We will focus on the expanded role of data, how to lay the foundation for practical AI applications, Python's future role in advancing analytics, and the automation of complex data workflows. We'll discuss how by using Sigma’s analytics platform with input tables, Marathon can extend the value of its next-gen Data and AI platform to non-technical business users who don't know how to use Python or SQL to analyze their data.
",このセッションでは、マラソン オイルが前例のない分析機能を解放することでどのように新しい業界標準を設定しているかを詳しく掘り下げます。データの役割の拡大、実用的な AI アプリケーションの基礎を築く方法、分析の進歩における Python の将来の役割、複雑なデータ ワークフローの自動化に焦点を当てます。入力テーブルを備えた Sigma の分析プラットフォームを使用することで、Marathon が次世代のデータおよび AI プラットフォームの価値を、Python や SQL を使用してデータを分析する方法を知らない非技術的なビジネス ユーザーにどのように拡張できるかについて説明します。,1709765971179001SVac,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709765971179001SVac
DE305,Snowflake at API Speed: ETL Without the L,API 速度での Snowflake: L なしの ETL,Breakout-Session,Data Engineering,データエンジニアリング,2024-06-03,2024-06-03 14:30:00,2024-06-03 15:15:00,14,"Snowflake is a powerful platform that can combine different sources of data and create amazing possibilities. For some low latency requirements, it has been challenging to deliver due to the need to transform and ingest data in real time, and move the results to another data store that can serve in real time. In this session, we will explore how SailPoint is using Hybrid Tables, Snowpipe Streaming, a dbt adapter for Apache Flink, and Snowpark Container Services to break past these barriers. SailPoint will demonstrate how to build an end-to-end pipeline that transforms data arriving on Apache Kafka topics, ingests into Snowflake, and serves the data from a REST API hosted on Snowflake Container Services.",Snowflake は、さまざまなデータ ソースを組み合わせて驚くべき可能性を生み出す強力なプラットフォームです。一部の低遅延要件では、リアルタイムでデータを変換して取り込み、その結果をリアルタイムで提供できる別のデータ ストアに移動する必要があるため、実現が困難でした。このセッションでは、SailPoint がハイブリッド テーブル、Snowpipe ストリーミング、Apache Flink 用の dbt アダプター、および Snowpark Container Services を使用してこれらの障壁を突破する方法を説明します。 SailPoint は、Apache Kafka トピックに到着したデータを変換し、Snowflake に取り込み、Snowflake Container Services でホストされている REST API からデータを提供するエンドツーエンドのパイプラインを構築する方法を示します。,1708733289465001y9Bh,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733289465001y9Bh
DE208,Zero Code Data Quality: Revolutionizing Data Quality with Snowflake,ゼロコードのデータ品質: Snowflake でデータ品質に革命を起こす,Breakout-Session,Data Engineering,データエンジニアリング,2024-06-03,2024-06-03 14:30:00,2024-06-03 15:15:00,14,"In the age of data abundance, ensuring data quality remains a persistent challenge for organizations. In this session, we will delve into how the Snowflake IT team built a zero code data quality solution using Snowflake's own Snowpark and Streamlit. You will learn how you too can architect robust data quality frameworks without the need for traditional coding.",データが豊富な時代において、データ品質の確保は組織にとって依然として継続的な課題です。このセッションでは、Snowflake IT チームが Snowflake 独自の Snowpark と Streamlit を使用してゼロコード データ品質ソリューションを構築した方法について詳しく説明します。従来のコーディングを必要とせずに、堅牢なデータ品質フレームワークを構築する方法を学びます。,1708733280779001yTna,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733280779001yTna
CO101,Zero to CDP: Topgolf Callaway Brands Unlocks Intrabrand Activation and Analytics,ゼロから CDP: トップゴルフ キャロウェイ ブランドがブランド内のアクティベーションと分析を可能にする,Breakout-Session,Collaboration,コラボレーション,2024-06-03,2024-06-03 14:30:00,2024-06-03 15:15:00,14,"Learn how Topgolf Callaway Brands (TC Brands) broke down customer, sales, marketing and operations data silos between its subsidiary brands by implementing a business-wide customer 360 strategy. By consolidating data across all brands globally into a single consumer data platform in Snowflake, TC Brands is able to execute marketing campaigns from start to finish via a Snowflake-powered customer data platform (CDP), increasing collaboration, decreasing time to action, and enabling secure data sharing between organizations. A data stack with a single source of truth means less effort, reduced errors, improved data quality and ultimately results in best-in-class campaign speed to market.",Topgolf Callaway Brands (TC Brands) が、全社的な顧客 360 戦略を導入することで、子会社ブランド間の顧客、販売、マーケティング、運用データのサイロをどのように解消したかをご覧ください。 TC Brands は、世界中のすべてのブランドのデータを Snowflake の単一の消費者データ プラットフォームに統合することで、Snowflake を利用した顧客データ プラットフォーム (CDP) を介してマーケティング キャンペーンを最初から最後まで実行できるようになり、コラボレーションを強化し、アクションまでの時間を短縮し、組織間での安全なデータ共有。信頼できる単一の情報源を備えたデータスタックは、労力の削減、エラーの削減、データ品質の向上を意味し、最終的に市場投入までのクラス最高のキャンペーン速度を実現します。,1708733227262001yTfy,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733227262001yTfy
GP107,Building Champions to Strengthen Communities: How Leveraging a Data Platform Improves Access to Healthcare,コミュニティを強化する支持者の構築: データ プラットフォームの活用により医療へのアクセスがどのように改善されるか,Breakout-Session,"Governance, Privacy & Compliance",ガバナンス、コンプライアンス,2024-06-03,2024-06-03 15:00:00,2024-06-03 15:45:00,15,"Hear directly from leaders at Vermont Health Access and Washington Health Care Authority as they discuss how shifting to a modern data platform enabled program leaders across their organizations to more effectively deliver results, such as quickly determining the cost of drugs and improving financial outcomes for citizens. They will discuss how they support their analysts to experiment and collaborate more by using a governed environment with secure sandboxes. You'll also learn how these leaders dealt with change management with customers, and how their agile data platform sped up development and production of new data projects, helping to shape upcoming policies. ",Vermont Health Access と Washington Health Care Authority のリーダーから直接、最新のデータ プラットフォームへの移行により、組織全体のプログラム リーダーがどのようにして医薬品のコストを迅速に決定し、国民の経済的成果を改善するなど、より効果的に結果を提供できるようになったのかについて話を聞きます。彼らは、安全なサンドボックスを備えた管理された環境を使用して、アナリストがより多くの実験やコラボレーションを行えるようサポートする方法について説明します。また、これらのリーダーが顧客との変更管理にどのように取り組んだか、また、彼らのアジャイルなデータ プラットフォームが新しいデータ プロジェクトの開発と生産をどのようにスピードアップし、今後のポリシーの形成に役立ったかについても学びます。,1708733334049001yrk4,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733334049001yrk4
CY211,Cybersecurity Capture the Flag,サイバーセキュリティ キャプチャー・ザ・フラッグ,Hands-on-Lab,Cybersecurity,サイバーセキュリティ,2024-06-03,2024-06-03 15:00:00,2024-06-03 16:30:00,15,"Join this hands-on lab to learn how to use Snowflake for threat detection and cybersecurity investigations. Participants will be provided with a data set containing logs from various cloud-native and third-party tooling, and will walk through scenarios to detect and respond to threats. Prior cybersecurity experience is not required to participate. This workshop iterates on last year's Capture the Flag. It is part of Snowflake's new Cybersecurity Day field offering, and this year we will bring in a new set of challenges and an expanded scope to cover features like Streamlit, ML-Powered Functions and Snowpark Container Services. ",このハンズオン ラボに参加して、脅威の検出とサイバーセキュリティの調査に Snowflake を使用する方法を学びましょう。参加者には、さまざまなクラウドネイティブおよびサードパーティのツールからのログを含むデータセットが提供され、脅威を検出して対応するためのシナリオを実行します。参加するために事前のサイバーセキュリティの経験は必要ありません。このワークショップでは、昨年のキャプチャー・ザ・フラッグを繰り返します。これは、Snowflake の新しい Cyber​​security Day フィールド オファリングの一部であり、今年は新しい一連の課題と、Streamlit、ML を活用した機能、Snowpark Container Services などの機能をカバーする範囲の拡大を導入します。,1708733265685001yyqy,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733265685001yyqy
AI116,Don't Be an AI Anti-Hero: Swift Loan Processing Automation,AI アンチヒーローになるな: 迅速な融資処理の自動化,Theater-Session,AI & ML,AI&機械学習,2024-06-03,2024-06-03 15:00:00,2024-06-03 15:20:00,15,"Explore how AI is redefining efficiency in underwriting and loan processing automation. In this session, you'll learn how Snowflake's robust data handling and processing features empower computer vision and workflow automation. evolv will demonstrate how to ingest complex visual data and orchestrate sophisticated workflows, all fueled by Snowflake. Shake off manual processes, automate risk assessments, and transform decision-making with precision and speed. Are you ready for it?",AI が引受業務とローン処理の自動化の効率をどのように再定義しているかを探ります。このセッションでは、Snowflake の堅牢なデータ処理機能がどのようにコンピューター ビジョンとワークフローの自動化を可能にするかを学びます。 evolv は、Snowflake を活用して、複雑なビジュアル データを取り込み、洗練されたワークフローを調整する方法をデモンストレーションします。手動プロセスを廃止し、リスク評価を自動化し、正確かつ迅速に意思決定を変革します。準備はできていますか?,1711418931565001l6br,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1711418931565001l6br
BI209,Geospatial & Raster: Pioneering Agriculture Sustainability,地理空間とラスター: 農業の持続可能性を開拓する,Theater-Session,BI & Analytics,BIと分析,2024-06-03,2024-06-03 15:00:00,2024-06-03 15:20:00,15,"Join this session to learn how Indigo Ag, a pioneering agricultural technology company, harnesses the power of CARTO, Snowflake and raster data to revolutionize farming sustainability, profitability and productivity. We'll delve into our innovative use of dashboards for visualizing remote sensing outputs and scouting for potential enrollees in Indigo's trailblazing sustainability programs: Carbon and Source. Carbon by Indigo generates unique agricultural carbon credits, helping farmers move toward sustainable practices. Meanwhile, Source rewards farmers of key crops such as rice, wheat, soy, corn and cotton for eco-friendly practices, spotlighting resource conservation and emission reduction.
",このセッションに参加して、先駆的な農業テクノロジー企業である Indigo Ag が CARTO、Snowflake、ラスター データの力をどのように活用して農業の持続可能性、収益性、生産性に革命をもたらしているかを学びましょう。リモート センシングの出力を視覚化し、Indigo の先駆的な持続可能性プログラムであるカーボンとソースへの潜在的な登録者をスカウトするためのダッシュボードの革新的な使用法について詳しく説明します。 Carbon by Indigo は独自の農業用炭素クレジットを生成し、農家が持続可能な実践に向けて移行するのを支援します。一方、ソースは、資源保護と排出削減に焦点を当て、環境に優しい実践を行った米、小麦、大豆、トウモロコシ、綿花などの主要作物の農家に報酬を与えています。,1708733206413001ysWC,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733206413001ysWC
CO209,How Fiserv Is Building the Banking and Payments Ecosystem on Snowflake,Fiserv が Snowflake 上で銀行業務と決済のエコシステムを構築している方法,Breakout-Session,Collaboration,コラボレーション,2024-06-03,2024-06-03 15:00:00,2024-06-03 15:45:00,15,"Every minute of the day, millions of people and businesses as well as tens of thousands of financial institutions are connecting with one another through the banking and payments infrastructure built by Fiserv. Join this session to learn how Fiserv is modernizing this core banking system on Snowflake to better leverage secure data sharing between banks, credit unions and fintechs globally. Hear how Snowflake’s architecture is enabling Fiserv to modernize a legacy technology stack, democratize and share data safely and securely with customers, and enable the creation of unique insights for financial institutions.",一日中毎分、何百万もの人々や企業、そして何万もの金融機関が、Fiserv が構築した銀行業務および決済インフラストラクチャを通じて相互に接続しています。このセッションに参加して、Fiserv が世界中の銀行、信用組合、フィンテック間の安全なデータ共有をより効果的に活用するために、Snowflake 上のこのコア バンキング システムをどのように最新化しているかを学びましょう。 Snowflake のアーキテクチャにより、Fiserv がレガシー テクノロジー スタックを最新化し、データを民主化して顧客と安全かつ確実に共有し、金融機関向けに独自の洞察の作成をどのように可能にしているかを聞いてください。,1708733232787001ysQa,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733232787001ysQa
GP204,How Insurance and Financial Services Amplify ROI with Snowflake and Informatica,Snowflake と Informatica を使用して保険と金融サービスが ROI を向上させる方法,Theater-Session,"Governance, Privacy & Compliance",ガバナンス、コンプライアンス,2024-06-03,2024-06-03 15:00:00,2024-06-03 15:20:00,15,"Are you maximizing the potential of your Snowflake investment? In this session, we'll explore the driving forces behind Snowflake adoptions in certain industries. We'll identify common data challenges and review Informatica's Intelligent Data Management Cloud (IDMC) for modern data management and data governance. Learn to build an AI-enhanced strategy with Informatica and Snowflake that advances telematics, claims analysis and customer service, drawing on lessons from the success of Great American Insurance Group. You'll walk away with the knowledge to transform your data management framework and fuel superior business outcomes. ",Snowflake への投資の可能性を最大限に活用していますか?このセッションでは、特定の業界における Snowflake 導入の背後にある原動力について探っていきます。一般的なデータの課題を特定し、最新のデータ管理とデータ ガバナンスのための Informatica の Intelligent Data Management Cloud (IDMC) をレビューします。 Great American Insurance Group の成功から得た教訓を活用して、テレマティクス、保険金請求分析、顧客サービスを進歩させる、Informatica と Snowflake を使用した AI 強化戦略の構築方法を学びます。データ管理フレームワークを変革し、優れたビジネス成果を促進するための知識を身につけることができます。,1709779277260001Gw7e,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709779277260001Gw7e
IN140,How USAA Delivers an Exceptional Customer Experience with Well-Governed Data,USAA が適切に管理されたデータで優れた顧客エクスペリエンスを提供する方法,Breakout-Session,Industry Impact,業界への影響,2024-06-03,2024-06-03 15:00:00,2024-06-03 15:45:00,15,"Financial services organizations recognize the strategic importance of data in remaining competitive, particularly in the digital realm where customer experiences are key. This session will explore how USAA created a data-driven culture with Alation to empower data users within the organization to get the trusted insights they need from the Snowflake Data Cloud by enabling them to discover the most valuable data with their specific business context. Join to see how a “retail” approach to delivering data products ensures data consumers have the insights they need, creating a leading customer experience. And learn how USAA is poised to tap into the power of AI with models built on trusted data from its governed data foundation.
",金融サービス組織は、特に顧客エクスペリエンスが鍵となるデジタル領域において、競争力を維持するためのデータの戦略的重要性を認識しています。このセッションでは、USAA が Alation とデータドリブンの文化をどのように構築し、組織内のデータ ユーザーが特定のビジネス コンテキストで最も価値のあるデータを発見できるようにすることで、Snowflake Data Cloud から必要な信頼できる洞察を得ることができるようにした方法について説明します。参加して、データ製品を提供するための「小売」アプローチがデータ消費者に必要な洞察を確実に提供し、優れた顧客エクスペリエンスを生み出す方法を確認してください。また、USAA が、管理されたデータ基盤からの信頼できるデータに基づいて構築されたモデルを使用して AI の力をどのように活用する準備ができているかを学びましょう。,1712171919027001BSDU,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1712171919027001BSDU
MD226,Lessons Learned Migrating 10K SQL Server Databases to Snowflake at Navex,"Navex で 10,000 個の SQL Server データベースを Snowflake に移行して学んだ教訓",Breakout-Session,Modern Data Architectures,データアーキテクチャ,2024-06-03,2024-06-03 15:00:00,2024-06-03 15:45:00,15,"Join this session to hear Navex’s journey migrating 10,000 SQL Server databases to Snowflake. Hear why Snowflake was the clear choice for a modern data cloud, and how we streamlined our solution - reducing complexity and enabling more AI and ML workloads. We’ll provide tips for successfully navigating migration challenges. ","このセッションに参加して、10,000 の SQL Server データベースを Snowflake に移行する Navex の取り組みを聞いてください。 Snowflake が最新のデータ クラウドとして明確な選択であった理由と、複雑さを軽減し、より多くの AI および ML ワークロードを可能にすることでソリューションを合理化した方法をご覧ください。移行の課題をうまく乗り越えるためのヒントを提供します。",1708733454212001y8yu,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733454212001y8yu
AI113,"Methane Matters: Impacts, Challenges and Solutions",メタン問題: 影響、課題、解決策,Theater-Session,AI & ML,AI&機械学習,2024-06-03,2024-06-03 15:00:00,2024-06-03 15:20:00,15,"Emissions from the oil and gas industry are a growing concern across the globe as the effects of methane and other greenhouse gases are further studied and understood. Using the broad and detailed content collected over many years, S&P researchers are now combining in-house data with government-sourced and satellite-sourced data to provide meaningful research to assist clients in addressing climate change. Utilizing Denodo and Snowflake, data is combined and curated into usable information for advanced machine learning and insights. Learn how S&P Global Commodity Insights uses Denodo and Snowflake to enable clients to understand and reduce greenhouse gas emissions.",メタンやその他の温室効果ガスの影響がさらに研究され、理解されるにつれて、石油およびガス産業からの排出に対する懸念が世界中で高まっています。 S&P の研究者は、長年にわたって収集した広範かつ詳細なコンテンツを使用して、社内データと政府ソースおよび衛星ソースのデータを組み合わせて、クライアントの気候変動への取り組みを支援する有意義な調査を提供しています。 Denodo と Snowflake を利用することで、データが結合され、高度な機械学習と洞察に役立つ情報にまとめられます。 S&P Global Commodity Insights が Denodo と Snowflake を使用して、クライアントが温室効果ガス排出量を理解し、削減できるようにする方法をご覧ください。,1710339620173001HNvR,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1710339620173001HNvR
OO206,Real-World Strategies and Features for Cost Management in Snowflake with ICE/NYSE,ICE/NYSE を使用した Snowflake のコスト管理のための現実世界の戦略と機能,Breakout-Session,Operating & Optimizing Snowflake,Snowflake運用と最適化,2024-06-03,2024-06-03 15:00:00,2024-06-03 15:45:00,15,"Learn from experts in the Center of Excellence at the Intercontinental Exchange/New York Stock Exchange (ICE/NYSE) about effectively implementing cost management practices in Snowflake. Join this session to hear best practices, insights and practical strategies for optimizing costs. You’ll also learn about Snowflake’s out-of-the-box features, which help with monitoring and controlling costs, including recent enhancements in Snowsight.",Snowflake でのコスト管理実践の効果的な実装について、インターコンチネンタル取引所/ニューヨーク証券取引所 (ICE/NYSE) のセンター オブ エクセレンスの専門家から学びましょう。このセッションに参加して、コストを最適化するためのベスト プラクティス、洞察、実践的な戦略を聞いてください。また、Snowsight の最近の機能強化など、コストの監視と制御に役立つ Snowflake のすぐに使える機能についても学びます。,1708733474001001ygLP,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733474001001ygLP
BI222,Recipe for Analytics: Building a Data Insights Fast Lane at Toast,分析のレシピ: 乾杯時にデータ インサイトの高速レーンを構築する,Theater-Session,BI & Analytics,BIと分析,2024-06-03,2024-06-03 15:00:00,2024-06-03 15:20:00,15,"How did one data and analytics team meet the insights demand of hundreds of users across GTM and engineering? They built a data insights fast lane to drastically reduce time to insight for novel business questions. In this session, you'll learn how Toast streamlined its data storytelling, prototyping and one-off analysis workflows; enabled personas to use the right tool for the right analytics use case; and balanced its data stack to serve core business metric reporting and the critical needs of ad hoc insights. Ultimately, Toast accelerated the flow of data through the cloud, shortened analytics iteration times, and made ad hoc insights available to the entire organization.",1 つのデータ分析チームは、GTM とエンジニアリング全体にわたる何百人ものユーザーの洞察の需要にどのように応えたのでしょうか?彼らはデータ インサイトの高速レーンを構築し、新しいビジネス上の質問に対するインサイトを得るまでの時間を大幅に短縮しました。このセッションでは、Toast がデータ ストーリーテリング、プロトタイピング、および 1 回限りの分析ワークフローをどのように合理化したかを学びます。ペルソナが適切な分析ユースケースに適切なツールを使用できるようにしました。そして、中核となるビジネス指標レポートとアドホックな洞察という重要なニーズに対応するために、データ スタックのバランスをとりました。最終的に、Toast はクラウドを介したデータの流れを加速し、分析の反復時間を短縮し、組織全体がアドホックな洞察を利用できるようにしました。,1709744434057001ARB7,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709744434057001ARB7
IN125,The Snowflake Marketing Data Cloud: Step into the Future of Data-Driven Marketing with Confidence,Snowflake Marketing Data Cloud: 自信を持ってデータドリブン マーケティングの未来に足を踏み入れましょう,Breakout-Session,Industry Impact,業界への影響,2024-06-03,2024-06-03 15:00:00,2024-06-03 15:45:00,15,"Join Onil Gunawardana, Snowflake's Head of Marketing Data Cloud products, to hear how the Marketing Data Cloud empowers marketers to simplify their data-driven marketing foundation, leverage privacy-preserving collaboration and native AI capabilities, and access a robust catalog of marketing data applications to power the full breadth of their marketing lifecycle — from intelligent planning and activation to granular measurement and optimization — all on a persistent data layer powered by a single, highly governed and easy-to-use platform.",Snowflake の Marketing Data Cloud 製品責任者である Onil Gunawardana に参加して、Marketing Data Cloud がマーケティング担当者にどのようにデータドリブンのマーケティング基盤を簡素化し、プライバシーを保護するコラボレーションとネイティブ AI 機能を活用させ、マーケティング データ アプリケーションの堅牢なカタログにアクセスして、インテリジェントな計画とアクティベーションから詳細な測定と最適化に至るまで、マーケティング ライフサイクル全体を、高度に管理された使いやすい単一のプラットフォームを活用した永続的なデータ レイヤー上ですべて実行します。,1709666029804001jUw1,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709666029804001jUw1
OO209,Tips and Tricks: Optimizing Queries to Reduce Cost and Improve Performance ,ヒントとコツ: クエリを最適化してコストを削減し、パフォーマンスを向上させる,Theater-Session,Operating & Optimizing Snowflake,Snowflake運用と最適化,2024-06-03,2024-06-03 15:00:00,2024-06-03 15:20:00,15,"Many users will compose complex queries as their organization scales Snowflake, but these queries are not always optimized for cost and performance. Having adopted Snowflake in 2017, Capital One has years of experience optimizing its own queries — at scale, across business teams — to both reduce cost and improve performance. In this talk, we’ll tap into this experience to share tips and tricks for users looking to optimize queries based on various use cases. ",多くのユーザーは、組織が Snowflake を拡張するにつれて複雑なクエリを作成しますが、これらのクエリはコストとパフォーマンスに関して常に最適化されているわけではありません。 2017 年に Snowflake を採用した Capital One は、コスト削減とパフォーマンス向上の両方を目的として、ビジネス チーム全体で大規模に独自のクエリを最適化する長年の経験を持っています。この講演では、このエクスペリエンスを活用して、さまざまなユースケースに基づいてクエリを最適化しようとしているユーザー向けのヒントとテクニックを共有します。,1709673496804001h4sN,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709673496804001h4sN
DE234,Uplevel Your Real-Time Data Streaming with AWS and Snowflake,AWS と Snowflake でリアルタイム データ ストリーミングをレベルアップする,Hands-on-Lab,Data Engineering,データエンジニアリング,2024-06-03,2024-06-03 15:00:00,2024-06-03 16:30:00,15,"Gain an understanding of streaming with Snowflake and various AWS services in this instructor-led hands-on lab. You'll learn how to build a real-time ingestion data pipeline with Snowpipe Streaming, Amazon Data Firehose, and Amazon Managed Service for Apache Flink, and use it to bring clickstream events, application and service logs, and data streams from 20+ sources into Snowflake within seconds, enabling you to start performing analytics.",このインストラクター主導のハンズオンラボでは、Snowflake を使用したスト​​リーミングとさまざまな AWS サービスについて理解を深めます。 Snowpipe Streaming、Amazon Data Firehose、Amazon Managed Service for Apache Flink を使用してリアルタイム取り込みデータ パイプラインを構築し、それを使用してクリックストリーム イベント、アプリケーションとサービスのログ、20 以上のソースからデータ ストリームを取り込む方法を学びます。数秒以内に Snowflake に変換され、分析の実行を開始できるようになります。,1709762138508001BcDw,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709762138508001BcDw
AD101,Code and Database Connectors for Snowflake,Snowflake のコードおよびデータベース コネクタ,Breakout-Session,Application Development,アプリケーション開発,2024-06-03,2024-06-03 15:30:00,2024-06-03 16:15:00,15,"Connectors are the most popular way to use Snowflake, but choosing the correct one and configuring it can be difficult. Join this session to learn how to choose the right connector, configure it accurately, and optimize it for the best performance. We’ll discuss in detail how to utilize the following connectors: Snowflake Database Connectors (MySQL 7 Postgres), Snowflake Connector for Python, Snowpark, JDBC Driver, Go Snowflake Driver, Node.js Driver, and the Snowflake SQL Rest API.",コネクタは Snowflake を使用する最も一般的な方法ですが、正しいコネクタを選択して構成するのは難しい場合があります。このセッションに参加して、適切なコネクタを選択し、正確に構成し、最高のパフォーマンスを得るために最適化する方法を学びましょう。次のコネクタの利用方法について詳しく説明します: Snowflake Database Connector (MySQL 7 Postgres)、Snowflake Connector for Python、Snowpark、JDBC Driver、Go Snowflake Driver、Node.js Driver、および Snowflake SQL Rest API。,1708733150824001y6xk,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733150824001y6xk
IN212,How Bidgely Reduced Carbon Emissions for 4 Million Households Using Snowpark,スノーパークを使用して 400 万世帯の炭素排出量を大幅に削減した方法,Breakout-Session,Industry Impact,業界への影響,2024-06-03,2024-06-03 15:30:00,2024-06-03 16:15:00,15,"With an average of over 25 electric appliances per household — each with its own load, usage and efficiency characteristics — the data landscape is vast. Utility companies face tens of billions of data points every minute from millions of homes. Bidgely’s Analytics Workbench on Snowflake steps in, transforming this data deluge into detailed insights about household energy patterns via AMI data. This allows utilities to segment customers, tailor rate plans, and recommend efficient appliance usage. The result? Massive energy savings, reduced carbon emissions and a leap toward a sustainable environment.",各家庭には平均 25 台を超える電化製品があり、それぞれに独自の負荷、使用状況、効率特性があり、データ環境は広大です。電力会社は、数百万の家庭から毎分数百億のデータ ポイントに直面しています。 Snowflake 上の Bidgely の Analytics Workbench が介入し、この大量のデータを AMI データを介して家庭のエネルギー パターンに関する詳細な洞察に変換します。これにより、電力会社は顧客をセグメント化し、料金プランを調整し、アプライアンスの効率的な使用法を推奨できるようになります。結果？大幅なエネルギー節約、炭素排出量の削減、そして持続可能な環境への飛躍。,1708733368623001yJk6,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733368623001yJk6
BI104,How Blue Cross Improved Member Health Outcomes with Its Cohort Builder Streamlit App,Blue Cross がコホート ビルダー Streamlit アプリを使用して会員の健康状態をどのように改善したか,Breakout-Session,BI & Analytics,BIと分析,2024-06-03,2024-06-03 15:30:00,2024-06-03 16:15:00,15,"Design thinking is a catalyst for superior products, fostering diverse perspectives and expertise to drive innovation and tackle problems. Join this session to learn how Blue Cross North Carolina (BCNC) and Snowflake harnessed design thinking to develop a Cohort Builder application on Streamlit. The application has been rolled out to hundreds of internal stakeholders and aims to provide insights into the organization's member population. Learn how these insights empower BCNC to offer targeted support to enhance health outcomes and bridge crucial care gaps.",デザイン思考は、優れた製品を生み出す触媒となり、イノベーションを推進し、問題に取り組むための多様な視点と専門知識を育みます。このセッションに参加して、Blue Cross North Carolina (BCNC) と Snowflake がデザイン思考をどのように利用して Streamlit で Cohort Builder アプリケーションを開発したかを学びましょう。このアプリケーションは何百もの内部関係者に展開されており、組織のメンバー集団に関する洞察を提供することを目的としています。これらの洞察により、BCNC が健康成果を向上させ、重大な医療ギャップを埋めるために的を絞ったサポートを提供できるようになった方法を学びましょう。,1708733200902001ypRD,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733200902001ypRD
