code,title,title_ja,session_type,session_tracks,session_tracks_ja,date,time_from,time_to,hour_from,description,description_ja,session_id,url
IN116,Embracing a Shared Vision Across the Enterprise for Data Utilization,データ活用のための企業全体で共有ビジョンを採用する,Breakout-Session,Industry Impact,業界への影響,2024-06-04,2024-06-04 13:00:00,2024-06-04 13:45:00,13,"The Texas Department of Transportation (TxDOT) practices a culture that values transparency, information sharing and adaptability to overcome silos and promote a unified approach to data management and modernization. The organization's recent shift embraces data-driven objectives, facilitates modernization efforts, and enhances the overall effectiveness of a data strategy. Snowflake's extensibility, manageability and scalability removes significant overhead associated with legacy solutions. Learn how TxDOT transformed its organization by leveraging a secure data platform giving customers assurance that their data is protected, and leading to increased data utilization to drive data-driven decision-making.","テキサス州交通局（TxDOT）は透明性、情報共有、適応力を重視し、シロー化を克服し、データ管理とモダナイゼーションに一元的なアプローチを推進します。組織の最近の移行は、データ駆動型の目標を採用し、モダナイゼーションの取り組みを容易にし、データ戦略の全体的な効果を向上させます。Snowflakeの拡張性、管理性、スケーラビリティにより、レガシーソリューションと関連する重要なオーバーヘッドが削減されます。TxDOTが組織を変革させ、セキュアなデータプラットフォームを活用して、顧客がデータが保護されていることを保証し、データ主導の意思決定を促進する方法を学びましょう。
",1708733383308001yFSC,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733383308001yFSC
AI212,Evaluating your Machine Learning Models in Snowflake,Snowflake での機械学習モデルの評価,Theater-Session,AI & ML,AI&機械学習,2024-06-04,2024-06-04 13:00:00,2024-06-04 13:20:00,13,"You have trained a model inside Snowflake. But what if you want to run ML evaluations? Or ML explanations? Or even create your own custom evaluation metric? What if you want to run an open source evaluation package? This session starts by covering different ways to evaluate models inside Snowflake. The session also extends evaluation to model monitoring using the code provided in the session. An example custom model monitoring dashboard in Streamlit will also be shown. Please note: Theaters are first come, first seated.",スノーフレーク内でモデルをトレーニングしました。でも、ML評価を実行したい場合はどうでしょうか？また、MLの説明をしたい場合はどうでしょうか？独自のカスタム評価指標を作成したい場合はどうでしょうか？開源の評価パッケージを実行したい場合はどうでしょうか？このセッションでは、スノーフレーク内でモデルを評価するさまざまな方法について説明します。また、セッションで提供されるコードを使用して評価をモニタリングに拡張します。セッションでは、Streamlitでカスタムモデル監視ダッシュボードの例も示されます。お気をつけください：劇場は最初に入れば、座席が確保されます。,1708733118167001y8ep,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733118167001y8ep
BI203,Globally Connected Vehicles: How Toyota and Snowflake Are Driving Innovation,グローバルに接続された車両: トヨタとスノーフレークがイノベーションを推進している方法,Breakout-Session,BI & Analytics,BIと分析,2024-06-04,2024-06-04 13:00:00,2024-06-04 13:45:00,13,"Toyota Motor Corporation, one of the largest automobile manufacturers in the world, is on a mission to drive global connectivity. Its connected vehicles program gathers data from vehicles all around the world for analysis. Each country, however, poses a unique set of challenges in terms of laws and regulations, public cloud availability, technologies, and even road and climate conditions. In this session, hear from Yoshihiro Oe, General Manager, Toyota Motor Corporation, as he shares insights into Toyota’s Connected Vehicles program and how the Snowflake Data Cloud, Snowpipe Streaming, Snowpark and Secure Data Sharing play a critical role in its success.","トヨタ自動車株式会社は、世界で最大の自動車製造業者の一つであり、グローバルな接続を推進することを使命としています。接続車両プログラムは、世界中の車両からデータを収集して分析します。しかし、各国では法律や規制、パブリッククラウドの可用性、技術、さらには道路と気候条件といった独自の課題があります。このセッションでは、トヨタ自動車株式会社のゼネラルマネージャーである大江義裕氏が、トヨタの接続車両プログラムと、Snowflake Data Cloud、Snowpipe Streaming、Snowpark、Secure Data Sharingがその成功にどのように重要な役割を果たしているかについて分かります。
",1708733193060001y0SI,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733193060001y0SI
CY201,How Canva Protects User Data and Empowers Security Insights with Snowflake,Canva がユーザー データを保護し、Snowflake を使用してセキュリティの洞察を強化する方法,Theater-Session,Cybersecurity,サイバーセキュリティ,2024-06-04,2024-06-04 13:00:00,2024-06-04 13:20:00,13,"In this session, we'll focus on Canva's strategy to protect user data using Snowflake, ensuring our platform remains highly trusted. By analyzing user data access and permissions, we significantly boost data security. We also enhance vulnerability management via Snowflake's data sharing and joins, reducing false positives and aligning security insights with business relevance. Utilizing Snowflake's compute power for large-scale data analysis, we enable swift, cost-effective decision-making, heightening security and saving costs. Join to learn how targeted analytics not only improves security capabilities, but also drives operational efficiency, highlighting our commitment to data protection. Please note: Theaters are first come, first seated.",このセッションでは、CanvaがSnowflakeを使用してユーザーデータを保護する戦略に焦点を当て、プラットフォームが非常に信頼できるものとなることを確保します。ユーザーデータへのアクセスと権限の分析により、データセキュリティを大幅に向上させます。また、Snowflakeのデータ共有とジョインを活用して、脆弱性管理を強化し、セキュリティインサイトとビジネスに関連するものを整合させることで、誤検知を減らします。Snowflakeのコンピューティングパワーを大規模データ分析に活用し、迅速かつコスト効率の良い意思決定を可能にします。これにより、セキュリティ能力の向上だけでなく、運営効率の向上も促進され、データ保護へのコミットメントが強調されます。なお、劇場は最初に入場した人に席が割り当てられます。,1708733247612001yY9j,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733247612001yY9j
MA221,How Zillow Uses Snowflake and Simon Data to Drive Marketing Personalization,Zillow がマーケティングのパーソナライゼーションを推進するために Snowflake と Simon のデータを使用する方法,Breakout-Session,Marketing & Customer 360,マーケティング,2024-06-04,2024-06-04 13:00:00,2024-06-04 13:45:00,13,"Centralizing customer and marketing data in Snowflake opens the door for a broad set of exciting use cases for marketing teams across every industry. In this session, learn how Zillow unlocked the power of Snowflake to leverage its customer and non-customer data for marketing personalization. This session will cover Zillow's data across not just customer data but also data on 100M+ homes; the company's key personalization goals, starting with helping 200M+ monthly active users find their next home; and Zillow’s marketing technology stack that allows it to send billions of personalized messages per day.","セントラル化された顧客およびマーケティングデータをSnowflakeで行うことで、すべての業界のマーケティングチームに対して様々な興味深いユースケースが開かれます。このセッションでは、ZillowがSnowflakeの力を発揮し、顧客データだけでなく、100M+の住宅データも活用してマーケティングの個別化を行う方法を学びます。このセッションでは、200M+の月間アクティブユーザーが次の自分の家を見つけるためのZillowの主要な個別化目標に至るまでの道のり、そして1日に何兆もの個別化されたメッセージを送信するZillowのマーケティング技術スタックについてもカバーします。
",1711647487093001gufH,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1711647487093001gufH
MD210,Learn How EY Accelerates Migration of Legacy Platforms to Snowflake Using Generative AI,EY が生成型 AI を使用してレガシー プラットフォームの Snowflake への移行を加速する方法をご覧ください。,Theater-Session,Modern Data Architectures,データアーキテクチャ,2024-06-04,2024-06-04 13:00:00,2024-06-04 13:20:00,13,"Join us for a demonstration of how EY is harnessing the power of gen AI to help clients migrate decades of legacy code to modernize their workloads onto Snowflake. We will demonstrate how to rationalize and simplify the complexity that comes with decades of technical debt; the use of gen AI to convert code into more modern PySpark, which can be executed within Snowpark; automated synthetic data generation followed by automated A/B testing; and automated migration of legacy data sets into Snowflake. In addition to the migration demonstration, you'll learn how EY is leading the innovation charge toward building a data factory platform founded on generative AI technologies. Please note: Theaters are first come, first seated.",私たちと一緒に、EYが何十年のレガシーコードを現代のワークロードに移行するためにジェネレーティブAIを活用する方法をデモンストレーションしましょう。技術的な債務の複雑さを簡素化する方法を示し、何十年のレガシーコードを現代のPySparkに変換するためにジェネレーティブAIを使用する方法を示します。これはSnowparkで実行できます。また、合成データの自動生成と自動的なA/Bテスト、そしてレガシーデータセットの自動移行をSnowflakeに行います。移行デモンストレーションに加えて、EYがジェネレーティブAI技術に基づくデータ工場プラットフォームのイノベーションに率先して挑んでいることを学びます。なお、劇場は最初に来た人に席が割り当てられます。,1709764922070001Vcpl,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709764922070001Vcpl
IN103,Leveraging the Power of Snowflake to Unlock Real-World Data in Healthcare,Snowflake の力を活用して医療分野の現実世界データを解き放つ,Theater-Session,Industry Impact,業界への影響,2024-06-04,2024-06-04 13:00:00,2024-06-04 13:20:00,13,"Using the right real-world data (RWD) sources drives innovation in healthcare and life sciences. Datavant reduces data sharing hurdles through privacy-preserving technology that allows the linking of patient health records across data sets. Datavant leverages Snowflake to power Datavant Connect, an RWD portal, and Datavant’s HIPAA compliance expert determination product, increasing the speed at which RWD is connected. This year, Datavant introduced its Tokenization Engine as a Snowflake Native App, eliminating the need for custom deployments, minimizing data movement, and unlocking identity resolution in Samooha by Snowflake. Together, Datavant and Snowflake are powering innovation and advancements in life sciences and healthcare. Please note: Theaters are first come, first seated.","正確な世界のデータ（RWD）ソースを使用することは、医療とライフサイエンスでのイノベーションを促進します。Datavantは、プライバシーを保護する技術を使用してデータ共有の障壁を減らし、患者の健康記録をデータセット間でリンクすることができます。Datavantは、Snowflakeを活用してDatavant ConnectというRWDポータルをパワーし、DatavantのHIPAAコンプライアンス専門家判断製品を提供し、RWDが接続される速度を上げます。今年、DatavantはSnowflake Native Appとしてトークンエンジンを導入し、カスタムデプロイの必要性をなくし、データ移動を最小限に抑え、Samooha by SnowflakeでのID解決を可能にしました。DatavantとSnowflakeは、医療とライフサイエンスのイノベーションと進歩を力強く支えています。ご注意：シアターは、早い者勝ちです。
",1708733357460001yW4g,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733357460001yW4g
OO201,Optimizing Storage Costs in Snowflake with Lakehouse Patterns,レイクハウスパターンで雪の結晶の保管コストを最適化する,Breakout-Session,Operating & Optimizing Snowflake,Snowflake運用と最適化,2024-06-04,2024-06-04 13:00:00,2024-06-04 13:45:00,13,"Data sets are growing at a faster rate than ever before, and companies often want flexibility in data lifecycles. Some tables may require very short lifecycles for compliance, but other tables need perpetual storage of historical data. This session will show several solutions to these requirements. The first solution will use Snowflake tasks to unload data to Amazon S3 for those that want to use it for archival from Snowflake tables. The second solution will show how to use Iceberg Tables and Amazon S3 lifecycle policies to better control costs using Glacier Instant Retrieval for data. And the finale solution will use Snowflake native capabilities for automatically deleting data to support compliance use cases.",データセットは、これまでよりもはるかに早く成長しており、企業は、データライフサイクルに対する柔軟性がよく求められています。一部のテーブルは、コンプライアンスのために非常に短いライフサイクルが必要な場合がありますが、他のテーブルでは、歴史的データの永続的な保存が必要です。このセッションでは、これらの要件に対するいくつかの解決策を紹介します。最初の解決策は、Snowflakeタスクを使用して、Snowflakeテーブルからアーカイブ用にAmazon S3にデータをアンロードする方法を示します。2番目の解決策では、IcebergテーブルとAmazon S3のライフサイクルポリシーを使用して、Glacierインスタントリトリーバルを使用してデータのコストをより適切に制御する方法を示します。最後の解決策では、Snowflakeのネイティブ機能を使用して、コンプライアンス用ケースをサポートするためにデータを自動的に削除する方法を示します。,1708733467457001yqkJ,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733467457001yqkJ
OO222,"Pricing and Billing Demystified for Snowpark Container Services, Hybrid Tables and Snowflake Cortex",Snowpark コンテナ サービス、ハイブリッド テーブル、Snowflake Cortex の価格設定と請求の謎解消,Breakout-Session,Operating & Optimizing Snowflake,Snowflake運用と最適化,2024-06-04,2024-06-04 13:00:00,2024-06-04 13:45:00,13,"Snowflake is radically expanding the capabilities of the AI Data Cloud with the introduction of Snowpark Container Services (SPCS), hybrid tables and Cortex functions this year. These exciting new features will introduce several new pricing and billing concepts that are different from Snowflake's historical pricing model. In this session, we will introduce new pricing and metering mechanics of these features, explain how these new usages will show up in your statement, and share some tips and tricks on how to use these features efficiently. Join to learn how Snowflake prices and meters these new features with a focus on simplicity, transparency and value.",スノーフレークは、今年、AIデータクラウドの能力を大幅に拡張するために、Snowpark Container Services（SPCS）、ハイブリッドテーブル、およびコルテック機能の導入を発表しています。これらの注目すべき新機能は、Snowflakeの履歴的な価格モデルとは異なるいくつかの新しい価格と課金の概念を導入します。このセッションでは、これらの新機能の新しい価格と計量機能を紹介し、これらの新しい使用法が請求書でどのように表示されるかを説明し、これらの機能を効率的に使用するためのいくつかのヒントとコツを共有します。Snowflakeがこれらの新機能の価格と計量を単純さ、透明性、および価値に焦点を当ててどのように設定するかを学びましょう。,1708733513438001yqGB,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733513438001yqGB
IN128,Retail and Consumer Goods Executive Panel: Delivering on the Promise of AI Securely and Sustainably,小売および消費財執行委員会: AI の約束を安全かつ持続可能に実現する,Breakout-Session,Industry Impact,業界への影響,2024-06-04,2024-06-04 13:00:00,2024-06-04 13:45:00,13,"Join us for a discussion with leaders across the retail industry on how they are driving data, technology and organizational transformation within their companies. This session will explore what is top of mind for these executives, what business and technology challenges they're looking to solve, how they have partnered with Snowflake, and where they see the industry headed.","リテール業界の指標になるデータ、テクノロジー、組織変革を主催しているリーダーたちとのディスカッションに参加しましょう。このセッションでは、これらの役員がどのようなことに心を躍らせているのか、どのようなビジネスやテクノロジー上の課題を解決しようとしているのか、Snowflakeとどのようにパートナーシップを築いているのか、そしてどこにインダストリーが向かうのかについて見ていきます。
",1709666035765001jJFJ,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709666035765001jJFJ
DE214,Snowflake External Access: A Game-Changing Approach for API-Based Integrations,Snowflake 外部アクセス: API ベースの統合に対するゲーム変革アプローチ,Theater-Session,Data Engineering,データエンジニアリング,2024-06-04,2024-06-04 13:00:00,2024-06-04 13:20:00,13,"In this session, ServiceNow will talk about the amazing potential of Snowpark external access, and how it can scale API-based data ingestions to achieve 10x faster development cycles. ServiceNow sources data from more than 80 business applications, most of which are APIs, and building those API integrations requires multiple extract, transform, load (ETL) tools and skills. Having a more simplified native approach provided by the external access feature brings it all together as a one-stop shop — with the ease of building, deploying, controlling access to and maintaining the API integrations. This session will also focus on the various applications and unlimited possibilities of external access, and how the company plans to leverage this on its roadmap. Please note: Theaters are first come, first seated.",このセッションでは、ServiceNowがSnowparkの外部アクセスの驚くべき可能性について話し、APIベースのデータ取り込みを10倍の開発サイクルを達成するスケールできる方法を紹介します。ServiceNowは、80を超えるビジネスアプリケーションからデータを取得します。その大部分はAPIであり、それらのAPI統合を構築するために複数の抽出、変換、読み込み（ETL）ツールとスキルが必要です。外部アクセス機能によって提供される簡素化されたネイティブアプローチは、すべてを一元化されたワンストップショップにまとめてくれます。API統合の構築、デプロイ、アクセス制御、および保守が容易になります。このセッションでは、外部アクセスのさまざまなアプリケーションと無制限の可能性にも焦点を当て、会社がこれをロードマップでどのように活用しようと計画しているのかについても説明します。なお、劇場は最初に来た人が最初に座れる仕組みです。,1708733290885001y3A3,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733290885001y3A3
AD307,Tenable's Journey to Lightning-Fast Query Speeds,テナブルの超高速クエリ速度への旅,Breakout-Session,Application Development,アプリケーション開発,2024-06-04,2024-06-04 13:00:00,2024-06-04 13:45:00,13,"Tenable builds customer-facing applications directly on top of Snowflake. Learn how Tenable used foundational Snowflake features such as micro-partitioning and clustering to drive a 95% increase in query speed for cybersecurity customers. Moreover, this session will cover how Tenable uses Hybrid Tables to achieve even faster query speeds.","テナブルは、スノーフレークの基本的な機能であるマイクロパーティション化とクラスタリングを利用して、サイバーセキュリティ顧客向けのクエリー速度を95%向上させました。また、このセッションでは、テナブルがハイブリッドテーブルを使用してさらに高速なクエリー速度を達成する方法についても説明します。
",1708733187555001y3n6,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733187555001y3n6
GP213,The Semantic Edge: Elevating Insights with Integrated Data Catalog and Ontology,セマンティックエッジ:統合データカタログとオントロジーによる洞察の向上,Breakout-Session,"Governance, Privacy & Compliance",ガバナンス、コンプライアンス,2024-06-04,2024-06-04 13:00:00,2024-06-04 13:45:00,13,"Step into the future of data management at S&P Global Commodity Insights. Increased data understanding leads to optimal AI-powered insights. This session will reveal how data.world interconnects semantics (in the form of data catalog, ontology and taxonomy) with Snowflake Horizon's tagging capabilities to not only enhance the interpretation and searchability of data, but also unlock new dimensions of data insights, understanding and context. Please join us as we delve into the cutting-edge techniques that help make our data more accessible, understandable, interoperable and actionable than ever before.","S&P Global Commodity Insightsでデータ管理の未来にステップを踏み入れましょう。データの理解が増すことで、最適なAI支援の分析が可能になります。このセッションでは、data.worldがセマンティクス（データカタログ、オントロジー、分類法として）をSnowflake Horizonのタグ機能と相互に接続する方法を明らかにします。これにより、データの解釈と検索性が向上し、新たなデータ分析、理解、コンテキストが解放されます。ぜひ、データをよりアクセスしやすく、理解しやすく、相互運用可能でアクション可能にする最先端の技術について、私たちが深く探求することで一緒に参加しましょう。
",1709745865869001Kv2w,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709745865869001Kv2w
DE222,Unlocking the Full Value of Your SAP Data with Qlik ,Qlik を使用して SAP データの最大限の価値を解き放つ,Theater-Session,Data Engineering,データエンジニアリング,2024-06-04,2024-06-04 13:00:00,2024-06-04 13:20:00,13,"In this dynamic demonstration, we'll show you the many different ways Qlik, together with Snowflake, can revolutionize how you use your SAP data. Discover how to seamlessly ingest SAP data into Snowflake, analyze the data using Snowflake Cortex, transform and cleanse the data for analytics, write some of this modified data back into SAP, and finally unleash Qlik Analytics and gen AI for groundbreaking insights. Experience a future beyond batch data pipelines and static dashboards, one where you can create genuinely interactive applications driven by the latest AI, analytics, data integration and quality innovations. Please note: Theaters are first come, first seated.",このダイナミックなデモンストレーションでは、QlikとSnowflakeがSAPデータの使用法を革命する多くの異なる方法をお見せします。SAPデータをSnowflakeにシームレスに取り込む方法を発見し、データをSnowflake Cortexを使用して分析し、データを変換してクレンジングして分析用に準備し、SAPにいくつかの変更されたデータを書き戻す方法を学びます。最後に、Qlik Analyticsとgen AIを解放して、革新的な分析情報を手に入れます。バッチデータパイプラインや静的なダッシュボードの未来を超えて、最新のAI、分析、データ統合、品質イノベーションを駆使した本格的なインタラクティブアプリケーションを作成することができる場所を体験してください。劇場は、満席の場合がありますので、お早めにお越しください。,1709758337633001fScV,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709758337633001fScV
ACT604,U.S. - Central Connect ( ) Meetup,米国 - Central Connect ( ) Meetup,Activity-01,Activity,アクティビティ,2024-06-04,2024-06-04 13:00:00,2024-06-04 14:00:00,13,"Join fellow attendees at the U.S. - Central connect() meetup. Meet your peers, get to know local community leaders and share your Snowflake expertise. Don't miss out on this chance to build new connections!","米国中部のconnect()ミートアップに参加しましょう。同僚たちに会い、地域コミュニティの指導者たちを知り、Snowflakeの専門知識を共有しましょう。この機会を逃すな！新しいつながりを築くチャンスです。
",1715967049701001aAvg,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1715967049701001aAvg
WN302,What’s New: AI Research and Development at Snowflake,新機能: Snowflake の AI 研究開発,Breakout-Session,What's New,新着情報,2024-06-04,2024-06-04 13:00:00,2024-06-04 13:45:00,13,Explore the exciting world of AI research and innovation happening right here at Snowflake! Join us to get firsthand insights into the latest developments in large language models (LLM) straight from the experts.,"スノーフレークで起こるAIの研究とイノベーションを探求しましょう！私たちと一緒に最新の大規模言語モデル（LLM）の最新の発展に関する詳細な分析を、専門家から直接学びましょう。
",1709751752479001PSMU,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709751752479001PSMU
WN207,What’s New: Snowflake Horizon for Data Teams,新機能: データチーム向けのスノーフレーク ホライズン,Theater-Session,What's New,新着情報,2024-06-04,2024-06-04 13:00:00,2024-06-04 13:20:00,13,"Data analysts, data scientists and data engineers often struggle to find and share relevant data and insights, especially when data is sensitive and cannot be readily shared. The issue is further exacerbated when an organization’s data assets are spread across multiple catalogs and engines. Join this session to learn how the latest product innovations in Snowflake Horizon and privacy-preserving collaboration allow data teams to quickly find and share data, apps and models, both within and outside their organizations, specifically when sensitive data is involved. Please note: Theaters are first come, first seated.",データアナリスト、データサイエンティスト、データエンジニアは、データが敏感であり、簡単に共有できない場合に、関連データと分析結果を見つけて共有することがよく困難です。また、組織のデータ資産が複数のカタログとエンジンに分散されている場合、この問題はさらに深刻になります。このセッションに参加して、Snowflake Horizonの最新の製品イノベーションとプライバシー保護機能を学び、データチームが敏感なデータが含まれている場合でも、データ、アプリ、モデルを迅速に見つけて共有できるようになります。なお、劇場は最初に入場した人に席が割り当てられます。,1709751757605001P5D2,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709751757605001P5D2
MA222,"Accelerate Growth, Marketing Activation and Intelligence Through a Composable Customer Data Platform",コンポーザブルな顧客データプラットフォームを通じて成長、マーケティングのアクティベーション、インテリジェンスを加速する,Hands-on-Lab,Marketing & Customer 360,マーケティング,2024-06-04,2024-06-04 13:30:00,2024-06-04 15:00:00,13,"Data teams from leading enterprises are equipping their business teams with powerful self-serve tools that transform Snowflake into a marketing engine that accelerates growth. In this session, you'll learn how to implement an end-to-end composable customer data platform on Snowflake with Hightouch. You’ll get hands-on experience setting up a Customer 360 on Snowflake, defining a semantic layer and leveraging visual UIs that scale to hundreds of marketers. Join to discover how to empower business users with self-serve audience segmentation, AI-powered analytics and experimentation — all on top of the Snowflake Data Cloud.",データチームは、主要な企業の強力なセルフサービスツールをビジネスチームに提供して、Snowflakeをマーケティングエンジンに変え、成長を加速させることができます。このセッションでは、Snowflake上でエンドツーエンドの可能なコンポーザブル顧客データプラットフォームを実装する方法を学びます。Hightouchを使用して、顧客360をSnowflakeに設定し、セマンティックレイヤーを定義し、何百人ものマーケターがスケールできるビジュアルUIを活用する方法を実践的に学びます。Snowflakeデータクラウドの上に自己運用型のオーディエンスセグメント化、AIによる分析、実験を可能にする方法を発見しましょう。,1712162505366001dHfu,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1712162505366001dHfu
DE231,Build GenAI Powered Applications Using Airbyte and Snowflake Cortex,Airbyte と Snowflake Cortex を使用して GenAI 搭載アプリケーションを構築する,Theater-Session,Data Engineering,データエンジニアリング,2024-06-04,2024-06-04 13:30:00,2024-06-04 13:50:00,13,"Snowflake Cortex enables the quick analysis of text data and the ability to build AI applications with fully managed, industry-leading AI models, LLMs and vector search. By combining Cortex with Airbyte’s ability to extract raw data from virtually any structured or unstructured data source, building an LLM-powered application is now easier than ever. One compelling real-world gen AI use case is building a Sales Copilot, an LLM-powered application hosted in Streamlit, which assists the sales team by providing product-related information during customer calls. Please note: Theaters are first come, first seated.",スノーフレークコルテクスは、テキストデータの迅速な分析と、業界最高のAIモデル、LLM、ベクトル検索を備えた完全に管理されたAIアプリケーションの構築を可能にします。コルテクスをエアバイトの構造化されたまたは非構造化されたデータソースからのデータの抽出能力と組み合わせることで、LLMを使用したアプリケーションの構築がもっと簡単になります。現実の世界でのジェネリックAIの使用例として、営業コーディネーターというLLMを使用したアプリケーションを構築することが挙げられます。これは、ストリームリットでホストされ、顧客との電話で営業チームに製品関連の情報を提供するアプリケーションです。ご注意：劇場は最初に来た人が最初に座る仕組みです。,1709768969766001w2qm,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709768969766001w2qm
MD203,Democratizing Data: Building Domain-Driven Architectures in Financial Services,データの民主化: 金融サービスにおけるドメイン主導型アーキテクチャの構築,Theater-Session,Modern Data Architectures,データアーキテクチャ,2024-06-04,2024-06-04 13:30:00,2024-06-04 13:50:00,13,"Financial services organizations are democratizing data ownership to unlock unprecedented innovation, agility and advanced analytics. But why are domain-specific architectures so difficult to implement? Join Josh Hall, Product Marketing Data Engineer at Coalesce, as he explains how business units can achieve greater visibility, governance and collaboration when publishing data assets to their broader organization. This session offers a technical overview of how Coalesce’s visual transformation platform consolidates your Snowflake implementations into a single view, and provides data teams with in-depth data lineage, documentation and impact analysis capabilities. Please note: Theaters are first come, first seated.","金融サービス機関はデータ所有権を民主化することで、前例のないイノベーション、柔軟性、高度な解析をアンロックしています。でも、なぜドメイン固有のアーキテクチャが実装しにくいのでしょうか？Coalesceの製品マーケティングデータエンジニアのJosh Hallにより、業務部門がより多くの可視性、ガバナンス、コラボレーションを得る方法が明らかになります。このセッションでは、Coalesceのビジュアル変換プラットフォームがSnowflakeの実装を一元化し、データチームに深いデータラインアジェンス、ドキュメント、影響分析能力を提供する技術的な概要を提供します。ご注意：劇場は最初に来た、最初に座れる仕組みです。
",1709053965175001taId,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709053965175001taId
AD232,"Developing Intelligent Data Apps with Streamlit by Leveraging Azure AI, Azure OpenAI and Snowflake",Azure AI、Azure OpenAI、Snowflake を活用して Streamlit を使用したインテリジェントなデータ アプリの開発,Hands-on-Lab,Application Development,アプリケーション開発,2024-06-04,2024-06-04 13:30:00,2024-06-04 15:00:00,13,"Building data applications can be complex, involving vast amounts of data and different sources. But with an integrated data stack, developers can streamline the process from development to deployment in minutes. This hands-on lab will take the attendees on a journey of developing intelligent data apps with Streamlit, Azure AI and Azure OpenAI, and Snowflake. We'll showcase how to build a fully functional app leveraging the power of Microsoft AI technologies and Snowflake's platform capabilities.","データアプリケーションを構築することは複雑になることがあり、大量のデータと異なるソースが含まれています。しかし、統合されたデータスタックを使用すると、開発からデプロイまでのプロセスを簡素化し、数分で完了できます。このハンズオンラボでは、Streamlit、Azure AI、Azure OpenAI、Snowflakeを使用してインテリジェントなデータアプリを開発する旅を体験します。Microsoft AIテクノロジーの力とSnowflakeのプラットフォーム機能を活用して完全に機能するアプリを構築する方法を紹介します。
",1709775255015001ZthE,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709775255015001ZthE
AI211,Distributed Hyperparameter Tuning with Snowpark ML,Snowpark ML を使用した分散型ハイパーパラメータチューニング,Theater-Session,AI & ML,AI&機械学習,2024-06-04,2024-06-04 13:30:00,2024-06-04 13:50:00,13,"Hyperparameter tuning has never been faster or easier than with Snowpark ML. In this session, we will dive into how Snowflake gives data scientists the ability to distribute and train multiple models in parallel to find the optimal hyperparameters, with a live demo from a Snowpark ML developer and AI/ML architect. Please note: Theaters are first come, first seated.",スノーパークMLでのハイパーパラメータチューニングは、これまでよりもはるかに速く、簡単になりました。このセッションでは、スノーフレークがデータサイエンティストに複数のモデルを並列で分散してトレーニングし、最適なハイパーパラメータを見つける能力を提供する方法を探求します。ライブデモを行い、Snowpark MLデベロッパーとAI/MLアーキテクトによって。 Theaterは、最初に入場した人から順番に座席が割り当てられます。,1708733116760001yPZa,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733116760001yPZa
